ABAN,ABAN OFFSHORE LTD.,48204,24.99,,,ABAN,ABAN OFFSHORE LTD.,48204,24.99
ABB,ABB INDIA LIMITED,45210,1203.53,,,ABB,ABB INDIA LIMITED,45210,1203.53
ABBOTINDIA,ABBOTT INDIA LIMITED,3900,732.09,,,ABBOTINDIA,ABBOTT INDIA LIMITED,3900,732.09
ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,2926407,3899.77,,,ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,2926407,3899.77
ABFRL,ADITYA BIRLA FASHION & RT,2140225,5223.22,,,ABFRL,ADITYA BIRLA FASHION & RT,2140225,5223.22
ABSLAMC,ADIT BIRL SUN LIF AMC LTD,81746,325.34,,,ABSLAMC,ADIT BIRL SUN LIF AMC LTD,81746,325.34
ABSLBANETF,BIRLASLAMC - ABSLBANETF,2000,0.84,,,ABSLBANETF,BIRLASLAMC - ABSLBANETF,2000,0.84
ABSLNN50ET,BIRLASLAMC - ABSLNN50ET,3441,1.48,,,ABSLNN50ET,BIRLASLAMC - ABSLNN50ET,3441,1.48
ACC,ACC LIMITED,331826,5951.94,,,ACC,ACC LIMITED,331826,5951.94
ACCELYA,ACCELYA SOLN INDIA LTD,137350,1749.13,,,ACCELYA,ACCELYA SOLN INDIA LTD,137350,1749.13
ACCURACY,ACCURACY SHIPPING LIMITED,4645,0.88,,,ACCURACY,ACCURACY SHIPPING LIMITED,4645,0.88
ACE,ACTION CONST EQUIP LTD,296635,837.94,,,ACE,ACTION CONST EQUIP LTD,296635,837.94
ACI,ARCHEAN CHEMICAL IND LTD,47117,254.87,,,ACI,ARCHEAN CHEMICAL IND LTD,47117,254.87
ADANIENT,ADANI ENTERPRISES LIMITED,848106,11606.04,,,ADANIENT,ADANI ENTERPRISES LIMITED,848106,11606.04
ADANIGREEN,ADANI GREEN ENERGY LTD,422905,3220.94,,,ADANIGREEN,ADANI GREEN ENERGY LTD,422905,3220.94
ADANIPORTS,ADANI PORT & SEZ LTD,2555671,13409.51,,,ADANIPORTS,ADANI PORT & SEZ LTD,2555671,13409.51
ADANIPOWER,ADANI POWER LTD,291044,580.91,,,ADANIPOWER,ADANI POWER LTD,291044,580.91
ADANITRANS,ADANI TRANSMISSION LTD,122748,1181.84,,,ADANITRANS,ADANI TRANSMISSION LTD,122748,1181.84
ADFFOODS,ADF FOODS LIMITED,17259,103.26,,,ADFFOODS,ADF FOODS LIMITED,17259,103.26
ADORWELD,ADOR WELDING LTD,13380,90.78,,,ADORWELD,ADOR WELDING LTD,13380,90.78
ADSL,ALLIED DIGITAL SERV. LTD,135113,164.70,,,ADSL,ALLIED DIGITAL SERV. LTD,135113,164.70
ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,1346,1.06,,,ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,1346,1.06
ADVENZYMES,ADVANCED ENZYME TECH LTD,214266,604.46,,,ADVENZYMES,ADVANCED ENZYME TECH LTD,214266,604.46
AEGISCHEM,AEGIS LOGISTICS LIMITED,270278,713.53,,,AEGISCHEM,AEGIS LOGISTICS LIMITED,270278,713.53
AETHER,AETHER INDUSTRIES LIMITED,26054,218.58,,,AETHER,AETHER INDUSTRIES LIMITED,26054,218.58
AFFLE,AFFLE (INDIA) LIMITED,365461,3684.48,,,AFFLE,AFFLE (INDIA) LIMITED,365461,3684.48
AGARIND,AGARWAL INDS CORP LTD.,34375,188.59,,,AGARIND,AGARWAL INDS CORP LTD.,34375,188.59
AGI,AGI GREENPAC LIMITED,200841,633.40,,,AGI,AGI GREENPAC LIMITED,200841,633.40
AGSTRA,AGS TRANSACT TECH LTD,288083,175.60,,,AGSTRA,AGS TRANSACT TECH LTD,288083,175.60
AHL,ABANS HOLDINGS LIMITED,2042,4.43,,,AHL,ABANS HOLDINGS LIMITED,2042,4.43
AHLUCONT,AHLUWALIA CONT IND LTD,46668,210.06,,,AHLUCONT,AHLUWALIA CONT IND LTD,46668,210.06
AIAENG,AIA ENGINEERING LIMITED,17084,426.82,,,AIAENG,AIA ENGINEERING LIMITED,17084,426.82
AIRAN,AIRAN LIMITED,15076,2.74,,,AIRAN,AIRAN LIMITED,15076,2.74
AIROLAM,AIRO LAM LIMITED,3375,2.70,,,AIROLAM,AIRO LAM LIMITED,3375,2.70
AJANTPHARM,AJANTA PHARMA LIMITED,22024,241.36,,,AJANTPHARM,AJANTA PHARMA LIMITED,22024,241.36
AJMERA,AJMERA REALTY & INF I LTD,22827,61.99,,,AJMERA,AJMERA REALTY & INF I LTD,22827,61.99
AJOONI,AJOONI BIOTECH LIMITED,75767,6.34,,,AJOONI,AJOONI BIOTECH LIMITED,75767,6.34
AKSHARCHEM,AKSHARCHEM INDIA LIMITED,2775,9.69,,,AKSHARCHEM,AKSHARCHEM INDIA LIMITED,2775,9.69
AKSHOPTFBR,AKSH OPTIFIBRE LIMITED,44871,4.98,,,AKSHOPTFBR,AKSH OPTIFIBRE LIMITED,44871,4.98
AKZOINDIA,AKZO NOBEL INDIA LIMITED,4203,80.36,,,AKZOINDIA,AKZO NOBEL INDIA LIMITED,4203,80.36
ALANKIT,ALANKIT LIMITED,376588,22.77,,,ALANKIT,ALANKIT LIMITED,376588,22.77
ALBERTDAVD,ALBERT DAVID LIMITED,39751,235.14,,,ALBERTDAVD,ALBERT DAVID LIMITED,39751,235.14
ALEMBICLTD,ALEMBIC LIMITED,576942,371.11,,,ALEMBICLTD,ALEMBIC LIMITED,576942,371.11
ALICON,ALICON CASTALLOY LIMITED,24253,125.94,,,ALICON,ALICON CASTALLOY LIMITED,24253,125.94
ALKALI,ALKALI METALS LTD,4170,5.01,,,ALKALI,ALKALI METALS LTD,4170,5.01
ALKEM,ALKEM LABORATORIES LTD.,14078,439.85,,,ALKEM,ALKEM LABORATORIES LTD.,14078,439.85
ALKYLAMINE,ALKYL AMINES CHEM. LTD,43213,1053.01,,,ALKYLAMINE,ALKYL AMINES CHEM. LTD,43213,1053.01
ALLCARGO,ALLCARGO LOGISTICS LTD,1718140,4023.25,,,ALLCARGO,ALLCARGO LOGISTICS LTD,1718140,4023.25
ALLSEC,ALLSEC TECHNOLOGIES LTD,49299,251.06,,,ALLSEC,ALLSEC TECHNOLOGIES LTD,49299,251.06
ALOKINDS,ALOK INDUSTRIES LIMITED,163370,35.46,,,ALOKINDS,ALOK INDUSTRIES LIMITED,163370,35.46
ALPA,ALPA LABORATORIES LTD,17363,15.26,,,ALPA,ALPA LABORATORIES LTD,17363,15.26
ALPHAGEO,ALPHAGEO (INDIA) LIMITED,3253,9.20,,,ALPHAGEO,ALPHAGEO (INDIA) LIMITED,3253,9.20
AMARAJABAT,AMARA RAJA BATTERIES LTD.,808523,4722.34,,,AMARAJABAT,AMARA RAJA BATTERIES LTD.,808523,4722.34
AMBER,AMBER ENTERPRISES (I) LTD,112549,1977.30,,,AMBER,AMBER ENTERPRISES (I) LTD,112549,1977.30
AMBIKCO,AMBIKA COTTON MILL LTD.,11340,137.01,,,AMBIKCO,AMBIKA COTTON MILL LTD.,11340,137.01
AMBUJACEM,AMBUJA CEMENTS LTD,5096895,18062.99,,,AMBUJACEM,AMBUJA CEMENTS LTD,5096895,18062.99
AMIORG,AMI ORGANICS LIMITED,71300,609.48,,,AMIORG,AMI ORGANICS LIMITED,71300,609.48
AMRUTANJAN,AMRUTAJAN HEALTH LTD,30463,194.77,,,AMRUTANJAN,AMRUTAJAN HEALTH LTD,30463,194.77
ANANDRATHI,ANAND RATHI WEALTH LTD,8593,58.83,,,ANANDRATHI,ANAND RATHI WEALTH LTD,8593,58.83
ANANTRAJ,ANANT RAJ LIMITED,1451310,1129.38,,,ANANTRAJ,ANANT RAJ LIMITED,1451310,1129.38
ANDHRAPAP,ANDHRA PAPER LIMITED,81725,314.13,,,ANDHRAPAP,ANDHRA PAPER LIMITED,81725,314.13
ANDHRSUGAR,ANDHRA SUGARS LTD,310824,375.79,,,ANDHRSUGAR,ANDHRA SUGARS LTD,310824,375.79
ANDREWYU,ANDREW YULE & CO LTD,392200,103.92,,,ANDREWYU,ANDREW YULE & CO LTD,392200,103.92
ANGELONE,ANGEL ONE LIMITED,683274,8976.97,,,ANGELONE,ANGEL ONE LIMITED,683274,8976.97
ANIKINDS,ANIK INDUSTRIES LTD,10602,3.85,,,ANIKINDS,ANIK INDUSTRIES LTD,10602,3.85
ANMOL,ANMOL INDIA LIMITED,15000,23.53,,,ANMOL,ANMOL INDIA LIMITED,15000,23.53
ANUP,THE ANUP ENGINEERING LTD,9187,87.30,,,ANUP,THE ANUP ENGINEERING LTD,9187,87.30
ANURAS,ANUPAM RASAYAN INDIA LTD,991187,6816.71,,,ANURAS,ANUPAM RASAYAN INDIA LTD,991187,6816.71
APARINDS,APAR INDUSTRIES LTD.,84614,1635.51,,,APARINDS,APAR INDUSTRIES LTD.,84614,1635.51
APCL,ANJANI PORTLAND CEM LTD,14186,19.12,,,APCL,ANJANI PORTLAND CEM LTD,14186,19.12
APCOTEXIND,APCOTEX INDUSTRIES LIMITE,90343,396.89,,,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,90343,396.89
APEX,APEX FROZEN FOODS LIMITED,129495,278.67,,,APEX,APEX FROZEN FOODS LIMITED,129495,278.67
APLAPOLLO,APL APOLLO TUBES LTD,345021,3752.76,,,APLAPOLLO,APL APOLLO TUBES LTD,345021,3752.76
APLLTD,ALEMBIC PHARMA LTD,172327,825.80,,,APLLTD,ALEMBIC PHARMA LTD,172327,825.80
APOLLO,APOLLO MICRO SYSTEMS LTD,213189,565.25,,,APOLLO,APOLLO MICRO SYSTEMS LTD,213189,565.25
APOLLOHOSP,APOLLO HOSPITALS ENTER. L,107305,4309.68,,,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,107305,4309.68
APOLLOPIPE,APOLLO PIPES LIMITED,100924,479.00,,,APOLLOPIPE,APOLLO PIPES LIMITED,100924,479.00
APOLLOTYRE,APOLLO TYRES LTD,393675,1096.49,,,APOLLOTYRE,APOLLO TYRES LTD,393675,1096.49
APTECHT,APTECH LIMITED,440133,1146.68,,,APTECHT,APTECH LIMITED,440133,1146.68
APTUS,APTUS VALUE HSG FIN I LTD,188336,520.73,,,APTUS,APTUS VALUE HSG FIN I LTD,188336,520.73
ARCHIDPLY,ARCHIDPLY IND. LTD,8772,5.48,,,ARCHIDPLY,ARCHIDPLY IND. LTD,8772,5.48
ARIES,ARIES AGRO LTD.,20143,37.29,,,ARIES,ARIES AGRO LTD.,20143,37.29
ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,11164,3.81,,,ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,11164,3.81
ARIHANTSUP,ARIHANT SUPERSTRUCT LTD,35693,47.47,,,ARIHANTSUP,ARIHANT SUPERSTRUCT LTD,35693,47.47
ARMANFIN,ARMAN FIN SERV LTD,26703,223.42,,,ARMANFIN,ARMAN FIN SERV LTD,26703,223.42
AROGRANITE,ARO GRANITE IND. LTD.,3634,2.21,,,AROGRANITE,ARO GRANITE IND. LTD.,3634,2.21
ARSHIYA,ARSHIYA LIMITED,5000,1.06,,,ARSHIYA,ARSHIYA LIMITED,5000,1.06
ARTEMISMED,ARTEMIS MED SERVICE LTD,211201,103.50,,,ARTEMISMED,ARTEMIS MED SERVICE LTD,211201,103.50
ARVIND,ARVIND LIMITED,2047524,1659.59,,,ARVIND,ARVIND LIMITED,2047524,1659.59
ARVINDFASN,ARVIND FASHIONS LIMITED,230277,589.46,,,ARVINDFASN,ARVIND FASHIONS LIMITED,230277,589.46
ARVSMART,ARVIND SMARTSPACES LTD,48594,123.19,,,ARVSMART,ARVIND SMARTSPACES LTD,48594,123.19
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,114176,524.31,,,ASAHIINDIA,ASAHI INDIA GLASS LIMITED,114176,524.31
ASAHISONG,ASAHI SONGWON COLOR LTD,2716,7.01,,,ASAHISONG,ASAHI SONGWON COLOR LTD,2716,7.01
ASAL,AUTOMOTIVE STAMPINGS & AS,5697,16.40,,,ASAL,AUTOMOTIVE STAMPINGS & AS,5697,16.40
ASALCBR,ASSO ALCOHOLS & BREW LTD,50800,164.92,,,ASALCBR,ASSO ALCOHOLS & BREW LTD,50800,164.92
ASHAPURMIN,ASHAPURA MINECHEM LTD,511649,381.28,,,ASHAPURMIN,ASHAPURA MINECHEM LTD,511649,381.28
ASHIANA,ASHIANA HOUSING LTD,29549,33.08,,,ASHIANA,ASHIANA HOUSING LTD,29549,33.08
ASHOKA,ASHOKA BUILDCON LTD,1768988,1357.20,,,ASHOKA,ASHOKA BUILDCON LTD,1768988,1357.20
ASHOKLEY,ASHOK LEYLAND LTD,4160436,5353.62,,,ASHOKLEY,ASHOK LEYLAND LTD,4160436,5353.62
ASIANENE,ASIAN ENERGY SERVICES LTD,31265,30.71,,,ASIANENE,ASIAN ENERGY SERVICES LTD,31265,30.71
ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,1050,0.85,,,ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,1050,0.85
ASIANPAINT,ASIAN PAINTS LIMITED,820199,20670.75,,,ASIANPAINT,ASIAN PAINTS LIMITED,820199,20670.75
ASIANTILES,ASIAN GRANITO IND. LTD.,1169880,651.26,,,ASIANTILES,ASIAN GRANITO IND. LTD.,1169880,651.26
ASPINWALL,ASPINWALL & CO LTD,100,0.22,,,ASPINWALL,ASPINWALL & CO LTD,100,0.22
ASTEC,ASTEC LIFESCIENCES LTD,16792,266.72,,,ASTEC,ASTEC LIFESCIENCES LTD,16792,266.72
ASTERDM,ASTER DM HEALTHCARE LTD.,297685,603.61,,,ASTERDM,ASTER DM HEALTHCARE LTD.,297685,603.61
ASTRAL,ASTRAL LIMITED,230092,3957.82,,,ASTRAL,ASTRAL LIMITED,230092,3957.82
ASTRAMICRO,ASTRA MICROWAVE LTD,1022915,2754.97,,,ASTRAMICRO,ASTRA MICROWAVE LTD,1022915,2754.97
ASTRAZEN,ASTRAZENECA PHARMA IND LT,13211,447.81,,,ASTRAZEN,ASTRAZENECA PHARMA IND LT,13211,447.81
ASTRON,ASTRON PAPER BORD MIL LTD,22466,7.26,,,ASTRON,ASTRON PAPER BORD MIL LTD,22466,7.26
ATFL,AGRO TECH FOODS LIMITED,788,5.83,,,ATFL,AGRO TECH FOODS LIMITED,788,5.83
ATGL,ADANI TOTAL GAS LIMITED,118342,930.29,,,ATGL,ADANI TOTAL GAS LIMITED,118342,930.29
ATUL,ATUL LTD,27169,1947.12,,,ATUL,ATUL LTD,27169,1947.12
ATULAUTO,ATUL AUTO LIMITED,209045,556.59,,,ATULAUTO,ATUL AUTO LIMITED,209045,556.59
AUBANK,AU SMALL FINANCE BANK LTD,669631,4012.16,,,AUBANK,AU SMALL FINANCE BANK LTD,669631,4012.16
AURIONPRO,AURIONPRO SOLN LTD,167803,551.85,,,AURIONPRO,AURIONPRO SOLN LTD,167803,551.85
AUROPHARMA,AUROBINDO PHARMA LTD,1093248,4789.88,,,AUROPHARMA,AUROBINDO PHARMA LTD,1093248,4789.88
AURUM,AURUM PROPTECH LIMITED,1200,1.51,,,AURUM,AURUM PROPTECH LIMITED,1200,1.51
AUTOAXLES,AUTOMOTIVE AXLES LIMITED,11912,246.87,,,AUTOAXLES,AUTOMOTIVE AXLES LIMITED,11912,246.87
AUTOBEES,NIPPONAMC - NETFAUTO,14349,14.56,,,AUTOBEES,NIPPONAMC - NETFAUTO,14349,14.56
AUTOIND,AUTOLINE INDUSTRIES LTD,90862,68.25,,,AUTOIND,AUTOLINE INDUSTRIES LTD,90862,68.25
AVADHSUGAR,AVADH SUG & ENERGY LTD,124153,506.27,,,AVADHSUGAR,AVADH SUG & ENERGY LTD,124153,506.27
AVANTIFEED,AVANTI FEEDS LIMITED,355979,1320.29,,,AVANTIFEED,AVANTI FEEDS LIMITED,355979,1320.29
AVTNPL,AVT NATURAL PRODUCTS LTD,184767,121.15,,,AVTNPL,AVT NATURAL PRODUCTS LTD,184767,121.15
AWHCL,ANTONY WASTE HDG CELL LTD,105901,256.27,,,AWHCL,ANTONY WASTE HDG CELL LTD,105901,256.27
AWL,ADANI WILMAR LIMITED,1053414,4536.33,,,AWL,ADANI WILMAR LIMITED,1053414,4536.33
AXISBANK,AXIS BANK LIMITED,1950659,14950.54,,,AXISBANK,AXIS BANK LIMITED,1950659,14950.54
AXISBNKETF,AXISAMC - AXISBNKETF,16,0.05,,,AXISBNKETF,AXISAMC - AXISBNKETF,16,0.05
AXISBPSETF,AXISAMC - AXISBPSETF,2473,0.26,,,AXISBPSETF,AXISAMC - AXISBPSETF,2473,0.26
AXISGOLD,AXIS MF - AXIS GOLD ETF,3933,1.60,,,AXISGOLD,AXIS MF - AXIS GOLD ETF,3933,1.60
AXISHCETF,AXISAMC - AXISHCETF,610,0.49,,,AXISHCETF,AXISAMC - AXISHCETF,610,0.49
AXISNIFTY,AXISAMC - AXISNIFTY,311,0.52,,,AXISNIFTY,AXISAMC - AXISNIFTY,311,0.52
AXISTECETF,AXISAMC - AXISTECETF,1,0.00,,,AXISTECETF,AXISAMC - AXISTECETF,1,0.00
AXITA,AXITA COTTON LIMITED,29970,16.19,,,AXITA,AXITA COTTON LIMITED,29970,16.19
AYMSYNTEX,AYM SYNTEX LIMITED,11294,7.72,,,AYMSYNTEX,AYM SYNTEX LIMITED,11294,7.72
BAJAJ-AUTO,BAJAJ AUTO LIMITED,62905,2223.52,,,BAJAJ-AUTO,BAJAJ AUTO LIMITED,62905,2223.52
BAJAJCON,BAJAJ CONSUMER CARE LTD,667770,1126.56,,,BAJAJCON,BAJAJ CONSUMER CARE LTD,667770,1126.56
BAJAJELEC,BAJAJ ELECT.LTD,66489,699.05,,,BAJAJELEC,BAJAJ ELECT.LTD,66489,699.05
BAJAJFINSV,BAJAJ FINSERV LTD.,2840767,40908.03,,,BAJAJFINSV,BAJAJ FINSERV LTD.,2840767,40908.03
BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,43161,122.05,,,BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,43161,122.05
BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,4591961,682.73,,,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,4591961,682.73
BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,17234,967.86,,,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,17234,967.86
BAJFINANCE,BAJAJ FINANCE LIMITED,1217922,67904.75,,,BAJFINANCE,BAJAJ FINANCE LIMITED,1217922,67904.75
BALAJITELE,BALAJI TELEFILMS LIMITED.,225080,114.37,,,BALAJITELE,BALAJI TELEFILMS LIMITED.,225080,114.37
BALAMINES,BALAJI AMINES LIMITED,108069,2456.82,,,BALAMINES,BALAJI AMINES LIMITED,108069,2456.82
BALAXI,BALAXI PHARMA LTD,225,1.23,,,BALAXI,BALAXI PHARMA LTD,225,1.23
BALKRISIND,BALKRISHNA IND. LTD,85419,1393.00,,,BALKRISIND,BALKRISHNA IND. LTD,85419,1393.00
BALMLAWRIE,BALMER LAWRIE & CO LTD,663898,736.35,,,BALMLAWRIE,BALMER LAWRIE & CO LTD,663898,736.35
BALPHARMA,BAL PHARMA LTD.,2208,2.33,,,BALPHARMA,BAL PHARMA LTD.,2208,2.33
BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,974852,3457.33,,,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,974852,3457.33
BANARISUG,BANNARI AMMAN SUGARS LTD,326,5.78,,,BANARISUG,BANNARI AMMAN SUGARS LTD,326,5.78
BANCOINDIA,BANCO PRODUCTS (I) LTD,150006,278.44,,,BANCOINDIA,BANCO PRODUCTS (I) LTD,150006,278.44
BANDHANBNK,BANDHAN BANK LIMITED,3572871,7381.43,,,BANDHANBNK,BANDHAN BANK LIMITED,3572871,7381.43
BANKBARODA,BANK OF BARODA,13156725,20543.90,,,BANKBARODA,BANK OF BARODA,13156725,20543.90
BANKBEES,NIP IND ETF BANK BEES,140329,484.05,,,BANKBEES,NIP IND ETF BANK BEES,140329,484.05
BANKINDIA,BANK OF INDIA,9775277,6875.43,,,BANKINDIA,BANK OF INDIA,9775277,6875.43
BANSWRAS,BANSWARA SYNTEX LIMITED,1535,2.14,,,BANSWRAS,BANSWARA SYNTEX LIMITED,1535,2.14
BARBEQUE,BARBEQUE NATION HOSP. LTD,63361,526.38,,,BARBEQUE,BARBEQUE NATION HOSP. LTD,63361,526.38
BASF,BASF INDIA LTD,31322,743.04,,,BASF,BASF INDIA LTD,31322,743.04
BASML,BANNARI AM SPIN MILL LTD.,43894,21.92,,,BASML,BANNARI AM SPIN MILL LTD.,43894,21.92
BATAINDIA,BATA INDIA LTD,389332,5442.22,,,BATAINDIA,BATA INDIA LTD,389332,5442.22
BAYERCROP,BAYER CROPSCIENCE LTD,9229,400.81,,,BAYERCROP,BAYER CROPSCIENCE LTD,9229,400.81
BBETF0432,EDELAMC - BBETF0432,1985,18.86,,,BBETF0432,EDELAMC - BBETF0432,1985,18.86
BBL,BHARAT BIJLEE LTD,19565,372.19,,,BBL,BHARAT BIJLEE LTD,19565,372.19
BBOX,BLACK BOX LIMITED,4619,6.59,,,BBOX,BLACK BOX LIMITED,4619,6.59
BBTC,BOMBAY BURMAH TRADING COR,75315,700.54,,,BBTC,BOMBAY BURMAH TRADING COR,75315,700.54
BBTCL,B&B TRIPLEWALL CONT LTD,73,0.19,,,BBTCL,B&B TRIPLEWALL CONT LTD,73,0.19
BCG,BRIGHTCOM GROUP LIMITED,824753,200.58,,,BCG,BRIGHTCOM GROUP LIMITED,824753,200.58
BCLIND,BCL INDUSTRIES LIMITED,133596,485.39,,,BCLIND,BCL INDUSTRIES LIMITED,133596,485.39
BDL,BHARAT DYNAMICS LIMITED,532274,3949.80,,,BDL,BHARAT DYNAMICS LIMITED,532274,3949.80
BECTORFOOD,MRS BECTORS FOOD SPE LTD,53936,215.52,,,BECTORFOOD,MRS BECTORS FOOD SPE LTD,53936,215.52
BEL,BHARAT ELECTRONICS LTD,15617385,13842.15,,,BEL,BHARAT ELECTRONICS LTD,15617385,13842.15
BEML,BEML LIMITED,195446,2407.99,,,BEML,BEML LIMITED,195446,2407.99
BEPL,BHANSALI ENG. POLYMERS LT,547498,620.55,,,BEPL,BHANSALI ENG. POLYMERS LT,547498,620.55
BERGEPAINT,BERGER PAINTS (I) LTD,470061,2537.59,,,BERGEPAINT,BERGER PAINTS (I) LTD,470061,2537.59
BESTAGRO,BEST AGROLIFE LIMITED,88829,1044.63,,,BESTAGRO,BEST AGROLIFE LIMITED,88829,1044.63
BFINVEST,BF INVESTMENT LIMITED,18950,63.87,,,BFINVEST,BF INVESTMENT LIMITED,18950,63.87
BFUTILITIE,BF UTILITIES LIMITED,360582,1243.60,,,BFUTILITIE,BF UTILITIES LIMITED,360582,1243.60
BGRENERGY,BGR ENERGY SYSTEMS LTD,109212,71.08,,,BGRENERGY,BGR ENERGY SYSTEMS LTD,109212,71.08
BHAGCHEM,BHAGIRADHA CHEM & INDS L,2881,31.96,,,BHAGCHEM,BHAGIRADHA CHEM & INDS L,2881,31.96
BHAGERIA,BHAGERIA INDUSTRIES LTD,24888,29.18,,,BHAGERIA,BHAGERIA INDUSTRIES LTD,24888,29.18
BHAGYANGR,BHAGYANAGAR INDIA LIMITED,2000,1.02,,,BHAGYANGR,BHAGYANAGAR INDIA LIMITED,2000,1.02
BHANDARI,BHANDARI HOSIERY EXP LTD,13000,0.77,,,BHANDARI,BHANDARI HOSIERY EXP LTD,13000,0.77
BHARATFORG,BHARAT FORGE LTD,437338,3305.31,,,BHARATFORG,BHARAT FORGE LTD,437338,3305.31
BHARATGEAR,BHARAT GEARS LTD.,16859,23.77,,,BHARATGEAR,BHARAT GEARS LTD.,16859,23.77
BHARATRAS,BHARAT RASAYAN LTD,1406,116.37,,,BHARATRAS,BHARAT RASAYAN LTD,1406,116.37
BHARATWIRE,BHARAT WIRE ROPES LTD.,135765,153.08,,,BHARATWIRE,BHARAT WIRE ROPES LTD.,135765,153.08
BHARTIARTL,BHARTI AIRTEL LIMITED,1601875,11231.63,,,BHARTIARTL,BHARTI AIRTEL LIMITED,1601875,11231.63
BHEL,BHEL,15180442,9936.62,,,BHEL,BHEL,15180442,9936.62
BIKAJI,BIKAJI FOODS INTERN LTD,28355,94.78,,,BIKAJI,BIKAJI FOODS INTERN LTD,28355,94.78
BINDALAGRO,OSWAL CHEM. & FERT. LTD.,71133,18.41,,,BINDALAGRO,OSWAL CHEM. & FERT. LTD.,71133,18.41
BIOCON,BIOCON LIMITED.,3150935,7013.95,,,BIOCON,BIOCON LIMITED.,3150935,7013.95
BIOFILCHEM,BIOFIL CHEM & PHARMA LTD,384,0.19,,,BIOFILCHEM,BIOFIL CHEM & PHARMA LTD,384,0.19
